24, 418, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 918000000
10, 126, 3, 1, 0, 0, 1, 0, 1, 0, 0, 1, 6, 2810000
4, 100, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 260000000
4, 100, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 260000000
2, 51, 3, 0, 0, 0, 0, 0, 1, 0, 0, 2, 6, 1340000
0, 0, 4, 0, 1, 1, 0, 0, 0, 1, 0, 1, 9, 88500000
0, 0, 5, 0, 0, 1, 1, 0, 1, 0, 0, 2, 12, 58100000
4, 100, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 260000000
0, 6, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 7, 45500000
10, 163, 3, 1, 0, 1, 0, 0, 0, 0, 0, 1, 5, 58900000
10, 163, 3, 1, 0, 1, 0, 0, 0, 0, 0, 1, 5, 58900000
2, 13, 5, 1, 0, 1, 1, 0, 0, 1, 0, 1, 10, 27300000
4, 29, 4, 1, 0, 1, 0, 0, 1, 0, 0, 1, 8, 21400000
18, 228, 2, 1, 0, 1, 0, 0, 1, 0, 0, 1, 5, 50700000
14, 152, 2, 1, 0, 1, 0, 0, 2, 0, 0, 1, 6, 43700000
9, 105, 3, 1, 0, 1, 0, 0, 2, 1, 0, 1, 8, 1680000
14, 152, 2, 1, 0, 1, 0, 0, 2, 0, 0, 1, 6, 43700000
14, 152, 2, 1, 0, 1, 0, 0, 2, 0, 0, 1, 6, 43700000
14, 152, 2, 1, 0, 1, 0, 0, 2, 0, 0, 1, 6, 43700000
8, 36, 3, 2, 0, 0, 1, 0, 3, 0, 0, 2, 8, 13000000
2, 7, 5, 2, 0, 0, 1, 0, 2, 1, 0, 3, 11, 1200000
26, 413, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 130000000
2, 12, 4, 2, 0, 0, 1, 0, 2, 0, 0, 2, 9, 824000
2, 12, 4, 2, 0, 0, 1, 0, 2, 0, 0, 2, 9, 824000
2, 12, 4, 2, 0, 0, 1, 0, 2, 0, 0, 2, 9, 824000
1, 23, 3, 1, 0, 0, 0, 0, 0, 0, 1, 1, 6, 381000000
1, 15, 5, 0, 0, 0, 2, 0, 0, 1, 0, 0, 10, 34000000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
22, 405, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 284000000
17, 213, 3, 0, 0, 1, 2, 0, 1, 1, 0, 0, 7, 33500000
17, 213, 3, 0, 0, 1, 2, 0, 1, 1, 0, 0, 7, 33500000
12, 194, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0, 5, 269000000
9, 89, 4, 0, 0, 0, 1, 0, 0, 0, 0, 1, 8, 6250000
6, 20, 4, 1, 1, 0, 0, 0, 0, 0, 0, 1, 8, 3820000
6, 20, 4, 1, 1, 0, 0, 0, 0, 0, 0, 1, 8, 3820000
6, 20, 4, 1, 1, 0, 0, 0, 0, 0, 0, 1, 8, 3820000
4, 100, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 260000000
4, 100, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 260000000
19, 304, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 191000000
13, 192, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 14200000
11, 48, 4, 0, 0, 0, 0, 0, 0, 2, 1, 0, 8, 6230000
11, 48, 4, 0, 0, 0, 0, 0, 0, 2, 1, 0, 8, 6230000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 12, 5, 1, 0, 0, 1, 0, 1, 0, 0, 2, 11, 97100000
1, 12, 5, 1, 0, 0, 1, 0, 1, 0, 0, 2, 11, 97100000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
1, 4, 6, 1, 0, 0, 2, 0, 2, 0, 0, 3, 13, 9450000
2, 12, 4, 2, 0, 0, 1, 0, 2, 0, 0, 2, 9, 824000
2, 12, 4, 2, 0, 0, 1, 0, 2, 0, 0, 2, 9, 824000
6, 20, 4, 1, 1, 0, 0, 0, 0, 0, 0, 1, 8, 3820000
5, 50, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 7, 6660000
5, 50, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 7, 6660000
5, 50, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 7, 6660000
5, 50, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 7, 6660000
5, 50, 3, 0, 0, 0, 0, 0, 0, 2, 0, 1, 7, 6660000
2, 12, 4, 2, 0, 0, 1, 0, 2, 0, 0, 2, 9, 824000
18, 403, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 33700000
5, 21, 5, 0, 1, 0, 1, 0, 2, 0, 0, 1, 10, 5180000
5, 21, 5, 0, 1, 0, 1, 0, 2, 0, 0, 1, 10, 5180000
5, 21, 5, 0, 1, 0, 1, 0, 2, 0, 0, 1, 10, 5180000
5, 21, 5, 0, 1, 0, 1, 0, 2, 0, 0, 1, 10, 5180000
5, 21, 5, 0, 1, 0, 1, 0, 2, 0, 0, 1, 10, 5180000
5, 21, 5, 0, 1, 0, 1, 0, 2, 0, 0, 1, 10, 5180000
5, 21, 5, 0, 1, 0, 1, 0, 2, 0, 0, 1, 10, 5180000
9, 67, 4, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 6250000
27, 516, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 253000000
11, 265, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 425000000
2, 2, 6, 0, 0, 0, 0, 0, 2, 0, 0, 0, 10, 25000000
3, 13, 6, 0, 0, 0, 0, 1, 0, 3, 0, 0, 12, 22700000
4, 100, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 260000000
4, 100, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 260000000
27, 516, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 253000000
26, 413, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 130000000
0, 11, 3, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 11800000
1, 5, 4, 0, 0, 0, 0, 0, 3, 0, 0, 2, 9, 34500000
1, 5, 4, 0, 0, 0, 0, 0, 3, 0, 0, 2, 9, 34500000
1, 5, 4, 0, 0, 0, 0, 0, 3, 0, 0, 2, 9, 34500000
0, 0, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 8, 479000000
0, 0, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 8, 479000000
4, 33, 3, 0, 0, 0, 0, 0, 2, 0, 1, 1, 7, 25900000
1, 1, 7, 1, 0, 0, 2, 0, 1, 1, 0, 1, 14, 1460000
7, 61, 5, 1, 0, 0, 0, 0, 1, 0, 0, 1, 8, 767000
1, 2, 6, 0, 1, 0, 0, 0, 1, 2, 0, 0, 10, 2660000
37, 638, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 24500000
37, 638, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 24500000
28, 448, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 58000000
28, 448, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 58000000
28, 448, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 58000000
11, 246, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 4, 59300000
11, 246, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 4, 59300000
27, 516, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 253000000
27, 516, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 253000000
7, 51, 4, 0, 0, 0, 0, 1, 1, 1, 0, 1, 8, 3330000
7, 51, 4, 0, 0, 0, 0, 1, 1, 1, 0, 1, 8, 3330000
3, 13, 6, 0, 0, 0, 0, 1, 0, 3, 0, 0, 12, 22700000
3, 13, 6, 0, 0, 0, 0, 1, 0, 3, 0, 0, 12, 22700000
0, 0, 4, 0, 0, 0, 0, 0, 3, 1, 0, 0, 10, 331000000
1, 5, 4, 0, 0, 0, 0, 0, 3, 0, 0, 2, 9, 34500000
1, 5, 4, 0, 0, 0, 0, 0, 3, 0, 0, 2, 9, 34500000
7, 61, 5, 1, 0, 0, 0, 0, 1, 0, 0, 1, 8, 767000
15, 374, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 293000000
4, 33, 3, 0, 0, 0, 0, 0, 2, 0, 1, 1, 7, 25900000
7, 84, 4, 0, 0, 0, 1, 0, 2, 2, 0, 0, 8, 70200000
6, 31, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 7, 35200000
2, 3, 5, 0, 0, 0, 1, 0, 2, 3, 0, 0, 12, 57900
2, 3, 5, 0, 0, 0, 1, 0, 2, 3, 0, 0, 12, 57900
6, 127, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 2340000
7, 24, 4, 1, 0, 0, 0, 0, 0, 2, 0, 1, 8, 176000000
7, 24, 4, 1, 0, 0, 0, 0, 0, 2, 0, 1, 8, 176000000
27, 516, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 253000000
27, 516, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 253000000
21, 463, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 4, 284000000
21, 463, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 4, 284000000
21, 463, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 4, 284000000
7, 71, 4, 0, 1, 1, 1, 0, 2, 0, 0, 0, 8, 1600000
22, 413, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 5, 207000000
9, 36, 4, 1, 0, 1, 0, 0, 2, 0, 0, 0, 10, 11500000
9, 36, 4, 1, 0, 1, 0, 0, 2, 0, 0, 0, 10, 11500000
0, 0, 6, 1, 0, 0, 0, 0, 0, 2, 1, 1, 12, 502000000
8, 172, 2, 0, 0, 1, 0, 0, 1, 1, 0, 0, 5, 11100000
6, 33, 4, 1, 0, 0, 1, 0, 4, 0, 0, 1, 10, 1310000
6, 33, 4, 1, 0, 0, 1, 0, 4, 0, 0, 1, 10, 1310000
1, 27, 4, 1, 0, 0, 1, 0, 2, 0, 0, 1, 8, 5520
1, 27, 4, 1, 0, 0, 1, 0, 2, 0, 0, 1, 8, 5520
1, 27, 4, 1, 0, 0, 1, 0, 2, 0, 0, 1, 8, 5520
1, 27, 4, 1, 0, 0, 1, 0, 2, 0, 0, 1, 8, 5520
14, 129, 3, 1, 0, 0, 1, 0, 3, 0, 0, 1, 7, 6330000
3, 4, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 12, 35700000
3, 4, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 12, 35700000
3, 4, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 12, 35700000
3, 4, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 12, 35700000
3, 4, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 12, 35700000
3, 4, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 12, 35700000
22, 405, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 284000000
22, 405, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 284000000
9, 217, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 4, 26000000
6, 33, 4, 1, 0, 0, 1, 0, 4, 0, 0, 1, 10, 1310000
10, 78, 3, 0, 0, 0, 1, 0, 4, 0, 0, 0, 8, 1960000
6, 65, 4, 0, 0, 0, 1, 0, 4, 1, 0, 0, 10, 1950000
2, 3, 5, 0, 1, 0, 0, 0, 2, 0, 0, 0, 9, 873000
3, 4, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 12, 35700000
3, 4, 6, 0, 0, 0, 0, 0, 2, 0, 1, 0, 12, 35700000
6, 39, 5, 0, 0, 0, 2, 0, 2, 1, 0, 1, 9, 1850000
6, 17, 5, 0, 0, 0, 1, 0, 2, 0, 0, 1, 9, 1880000
6, 269, 2, 0, 0, 0, 1, 0, 1, 1, 0, 0, 5, 64800000
6, 20, 4, 1, 1, 0, 0, 0, 0, 0, 0, 1, 8, 3820000
7, 85, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 6, 105000000
10, 204, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 319000
1, 5, 4, 1, 0, 0, 1, 0, 1, 0, 0, 1, 7, 6860000
1, 18, 3, 1, 0, 0, 2, 0, 1, 0, 0, 0, 7, 441000000
8, 159, 2, 1, 0, 1, 0, 0, 1, 0, 0, 1, 5, 163000000
8, 159, 2, 1, 0, 1, 0, 0, 1, 0, 0, 1, 5, 163000000
2, 27, 2, 1, 0, 1, 0, 0, 1, 0, 0, 1, 5, 3460000
2, 27, 2, 1, 0, 1, 0, 0, 1, 0, 0, 1, 5, 3460000
2, 13, 5, 1, 0, 1, 1, 0, 0, 1, 0, 1, 10, 27300000
2, 13, 5, 1, 0, 1, 1, 0, 0, 1, 0, 1, 10, 27300000
26, 413, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 130000000
11, 265, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 425000000
3, 13, 6, 0, 0, 0, 0, 1, 0, 3, 0, 0, 12, 22700000
3, 13, 6, 0, 0, 0, 0, 1, 0, 3, 0, 0, 12, 22700000
13, 232, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 79500000
22, 405, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 284000000
22, 405, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 284000000
12, 194, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0, 5, 269000000
12, 194, 2, 0, 0, 1, 1, 0, 1, 0, 0, 0, 5, 269000000
6, 92, 3, 0, 0, 0, 1, 0, 1, 0, 0, 0, 6, 2880000
12, 121, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4, 136000000
1, 33, 3, 0, 0, 0, 2, 0, 2, 0, 0, 0, 8, 11700000
24, 426, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 76700000
21, 400, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 5, 97100000
3, 34, 4, 2, 0, 0, 0, 0, 2, 0, 0, 1, 8, 97900000
18, 366, 3, 1, 0, 0, 1, 0, 2, 0, 0, 0, 6, 69500000
9, 63, 3, 1, 0, 0, 1, 0, 1, 1, 0, 1, 8, 64100000
2, 28, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 6, 3230000
29, 390, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1600000000
10, 134, 2, 2, 0, 0, 0, 0, 1, 0, 0, 2, 5, 33000000
9, 112, 2, 1, 0, 0, 0, 0, 1, 0, 0, 2, 5, 7260000
9, 112, 2, 1, 0, 0, 0, 0, 1, 0, 0, 2, 5, 7260000
4, 31, 7, 1, 0, 0, 1, 0, 1, 1, 0, 1, 12, 3480000
4, 10, 6, 1, 0, 0, 2, 0, 1, 1, 0, 1, 11, 1520000
4, 31, 7, 1, 0, 0, 1, 0, 1, 1, 0, 1, 12, 3480000
4, 31, 7, 1, 0, 0, 1, 0, 1, 1, 0, 1, 12, 3480000
7, 115, 3, 1, 0, 0, 0, 0, 0, 2, 0, 0, 7, 31500000
3, 14, 4, 1, 0, 0, 0, 0, 2, 0, 0, 2, 9, 19700000
3, 4, 4, 1, 1, 0, 0, 0, 1, 2, 0, 1, 9, 1160000
3, 4, 4, 1, 1, 0, 0, 0, 1, 2, 0, 1, 9, 1160000
3, 4, 4, 1, 1, 0, 0, 0, 1, 2, 0, 1, 9, 1160000
3, 5, 4, 1, 1, 0, 1, 0, 2, 2, 0, 1, 10, 990000
4, 61, 2, 1, 0, 0, 1, 0, 2, 0, 0, 0, 6, 17900000
7, 115, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5, 42500000
7, 115, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 5, 42500000
3, 5, 5, 2, 0, 0, 0, 0, 0, 2, 0, 2, 10, 39200000
12, 264, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 4, 432000000
15, 389, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21800000
9, 98, 2, 1, 0, 0, 0, 0, 1, 1, 1, 1, 6, 127000000
4, 12, 5, 1, 0, 0, 1, 0, 1, 2, 1, 1, 11, 565000
4, 12, 5, 1, 0, 0, 1, 0, 1, 2, 1, 1, 11, 565000
11, 193, 2, 1, 0, 0, 0, 0, 1, 0, 1, 0, 5, 59100000
9, 205, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 62700000
9, 205, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 62700000
0, 21, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 212000000
0, 21, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 212000000
0, 21, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 212000000
19, 333, 2, 1, 0, 0, 0, 0, 2, 0, 0, 0, 5, 11200000
9, 159, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 5, 222000000
0, 1, 2, 1, 0, 0, 2, 0, 3, 0, 0, 0, 7, 272000000
9, 205, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 62700000
5, 63, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 419000
21, 264, 2, 1, 0, 0, 0, 0, 2, 0, 0, 1, 5, 11500000
13, 185, 2, 1, 0, 0, 1, 0, 1, 0, 1, 1, 5, 44900000
1, 23, 3, 0, 1, 0, 0, 0, 2, 1, 1, 0, 8, 2310000
1, 23, 3, 0, 1, 0, 0, 0, 2, 1, 1, 0, 8, 2310000
1, 23, 3, 0, 1, 0, 0, 0, 2, 1, 1, 0, 8, 2310000
19, 349, 2, 0, 0, 0, 0, 1, 0, 0, 1, 0, 4, 9410000
2, 8, 5, 1, 0, 0, 2, 0, 2, 1, 1, 1, 11, 1210000
17, 257, 3, 0, 0, 0, 1, 0, 2, 0, 0, 1, 6, 52800000
17, 257, 3, 0, 0, 0, 1, 0, 2, 0, 0, 1, 6, 52800000
17, 257, 3, 0, 0, 0, 1, 0, 2, 0, 0, 1, 6, 52800000
1, 23, 3, 0, 1, 0, 0, 0, 2, 1, 1, 0, 8, 2310000
6, 55, 5, 0, 0, 0, 1, 0, 2, 1, 1, 0, 9, 2690000
6, 55, 5, 0, 0, 0, 1, 0, 2, 1, 1, 0, 9, 2690000
4, 29, 2, 0, 1, 0, 0, 0, 0, 2, 1, 0, 7, 159000000
7, 71, 3, 0, 0, 0, 1, 0, 0, 2, 1, 0, 7, 34400000
12, 149, 5, 0, 0, 0, 1, 0, 2, 2, 1, 0, 11, 54600
12, 149, 5, 0, 0, 0, 1, 0, 2, 2, 1, 0, 11, 54600
5, 12, 3, 0, 0, 0, 0, 0, 1, 2, 1, 0, 9, 8300000
5, 12, 3, 0, 0, 0, 0, 0, 1, 2, 1, 0, 9, 8300000
4, 36, 3, 0, 0, 0, 0, 0, 0, 1, 1, 2, 8, 69400000
14, 197, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 6, 32500000
2, 5, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 8, 32600000
7, 71, 3, 0, 0, 0, 1, 0, 0, 2, 1, 0, 7, 34400000
7, 71, 3, 0, 0, 0, 1, 0, 0, 2, 1, 0, 7, 34400000
13, 192, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 6, 7620000
3, 10, 3, 1, 1, 0, 2, 0, 2, 1, 0, 1, 9, 1640000
3, 10, 3, 1, 1, 0, 2, 0, 2, 1, 0, 1, 9, 1640000
3, 10, 3, 1, 1, 0, 2, 0, 2, 1, 0, 1, 9, 1640000
3, 25, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 6, 11900000
5, 60, 3, 0, 0, 0, 1, 0, 1, 1, 1, 0, 7, 7940000
5, 60, 3, 0, 0, 0, 1, 0, 1, 1, 1, 0, 7, 7940000
3, 4, 5, 0, 0, 0, 1, 0, 2, 0, 2, 0, 12, 944000
8, 72, 4, 1, 0, 0, 0, 0, 3, 0, 1, 1, 9, 22400000
8, 72, 4, 1, 0, 0, 0, 0, 3, 0, 1, 1, 9, 22400000
1, 23, 3, 0, 1, 0, 0, 0, 2, 1, 1, 0, 8, 2310000
1, 23, 3, 0, 1, 0, 0, 0, 2, 1, 1, 0, 8, 2310000
3, 325, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1780000000
3, 325, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1780000000
10, 32, 5, 0, 0, 0, 1, 0, 2, 1, 0, 0, 9, 5980000
1, 5, 5, 1, 0, 0, 2, 0, 2, 2, 1, 0, 12, 12000000
1, 5, 5, 1, 0, 0, 2, 0, 2, 2, 1, 0, 12, 12000000
3, 46, 3, 0, 0, 0, 1, 0, 3, 0, 0, 0, 7, 11000000
3, 46, 3, 0, 0, 0, 1, 0, 3, 0, 0, 0, 7, 11000000
11, 114, 3, 0, 0, 0, 2, 0, 1, 0, 0, 0, 6, 2030000
4, 28, 4, 1, 0, 0, 3, 0, 3, 0, 0, 0, 9, 287000000
1, 4, 6, 1, 0, 0, 3, 0, 1, 1, 0, 0, 12, 3500000
1, 1, 6, 0, 1, 0, 2, 0, 3, 2, 0, 0, 13, 791000
1, 1, 6, 0, 1, 0, 2, 0, 3, 2, 0, 0, 13, 791000
2, 5, 4, 1, 0, 0, 1, 0, 3, 0, 0, 0, 10, 496000
1, 1, 6, 0, 1, 0, 2, 0, 3, 2, 0, 0, 13, 791000
1, 1, 6, 0, 1, 0, 2, 0, 3, 2, 0, 0, 13, 791000
3, 25, 3, 0, 0, 0, 0, 0, 0, 2, 1, 0, 6, 9420000
13, 203, 3, 1, 1, 0, 0, 0, 1, 0, 0, 1, 6, 1820000
13, 203, 3, 1, 1, 0, 0, 0, 1, 0, 0, 1, 6, 1820000
4, 15, 4, 0, 0, 0, 1, 0, 2, 1, 1, 0, 10, 1510000
1, 4, 6, 1, 0, 0, 3, 0, 1, 1, 0, 0, 12, 3500000
1, 4, 6, 1, 0, 0, 3, 0, 1, 1, 0, 0, 12, 3500000
11, 305, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 5, 54700000
3, 15, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 191000
11, 274, 2, 0, 1, 0, 0, 0, 0, 1, 1, 0, 5, 2000000
